pad,well,event_type,timestamp,pad_pg_value
P121,121W07,121W07 start,2025-08-04 07:37:00,-0.18309707939624786
P121,121W08,121W08 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W08,121W08 start,2025-08-04 02:19:00,96.93008422851562
P121,121W08,121W08 NFE,2025-08-03 22:25:00,0.0329134427011013
P121,121W08,121W08 +3.88 hz,2025-08-04 05:07:00,-0.13016735017299652
P121,121W09,121W09 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W09,121W09 start,2025-08-04 02:19:00,96.93008422851562
P121,121W09,121W09 +8.18 hz,2025-08-04 05:43:00,-0.10298721492290497
P121,121W09,121W09 +2.41 hz,2025-08-04 18:01:00,120.96590423583984
P121,121W09,121W09 +2.68 hz,2025-08-04 18:19:00,110.45719909667969
P121,121W09,121W09 +2.08 hz,2025-08-04 18:37:00,122.6038589477539
P121,121W10,121W10 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W10,121W10 start,2025-08-04 02:13:00,-0.07437655329704285
P121,121W10,121W10 +3.26 hz,2025-08-04 18:19:00,110.45719909667969
P121,121W14,121W14 NFE,2025-08-03 19:31:00,-0.10727881640195847
P121,121W14,121W14 start,2025-08-04 15:55:00,-0.07437655329704285
P121,121W15,121W15 NFE,2025-08-03 19:37:00,158.9651641845703
P121,121W15,121W15 start,2025-08-04 01:43:00,0.005733309779316187
P121,121W15,121W15 start,2025-08-04 01:49:00,-0.10298721492290497
P121,121W15,121W15 +6.1 hz,2025-08-04 03:01:00,115.24376678466797
P121,121W15,121W15 NFE,2025-08-04 01:55:00,-0.10727881640195847
P121,121W15,121W15 +14.22 hz,2025-08-04 06:13:00,-0.29324814677238464
P121,121W15,121W15 trip,2025-08-04 12:25:00,-0.27608174085617065
P121,121W15,121W15 trip,2025-08-04 13:01:00,125.18598175048828
P121,121W15,121W15 start,2025-08-04 13:43:00,-0.0972650796175003
P121,121W16,121W16 NFE,2025-08-03 19:55:00,130.10272216796875
P121,121W16,121W16 start,2025-08-04 07:25:00,117.34808349609375
P121,121W17,121W17 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W17,121W17 start,2025-08-04 02:25:00,0.005733309779316187
P121,121W17,121W17 NFE,2025-08-03 22:31:00,-0.24317948520183563
P121,121W17,121W17 NFE,2025-08-09 16:31:00,1.117754709412111e-05
P121,121W17,121W17 trip,2025-08-09 22:25:00,123.0916748046875
P121,121W18,121W18 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W18,121W18 start,2025-08-04 01:43:00,0.005733309779316187
P121,121W18,121W18 NFE,2025-08-03 21:49:00,105.94529724121094
P121,121W18,121W18 +7.67 hz,2025-08-04 06:07:00,-0.07437655329704285
P121,121W18,121W18 trip,2025-08-04 12:25:00,-0.27608174085617065
P121,121W18,121W18 +21.8 hz,2025-08-04 13:49:00,-0.10870935022830963
P121,121W18,121W18 trip,2025-08-05 09:01:00,128.9039306640625
P121,121W18,121W18 +21.85 hz,2025-08-05 10:19:00,5.3745245933532715
P121,121W18,121W18 trip,2025-08-05 11:55:00,107.06683349609375
P121,121W18,121W18 start,2025-08-05 19:43:00,107.81501007080078
P121,121W19,121W19 NFE,2025-08-03 19:31:00,-0.10727881640195847
P121,121W19,121W19 start,2025-08-04 11:07:00,5.417440891265869
P121,121W20,121W20 trip,2025-08-03 23:07:00,137.4156036376953
P121,121W20,121W20 start,2025-08-04 01:37:00,0.061524104326963425
P121,121W20,121W20 +6.72 hz,2025-08-04 03:01:00,115.24376678466797
P121,121W20,121W20 +14.65 hz,2025-08-04 06:13:00,-0.29324814677238464
